verification_queue,verification_priority,edge_id,source_strut_id,node_u,node_v,phase2b4_automated_review_label,phase2b4_automated_review_status,phase2c_triage_bucket,phase2c_label,phase2c_status,phase2c_confidence_tier,phase2c_reason,phase2b3_missing_evidence_count,ct_anomaly_rank,ct_missing_material_anomaly_score,occupied_axial_fraction,longest_low_area_gap_fraction,area_mean_voxels2,core_minus_background_contrast,negative_template_residual,bridge_connected_26,threshold_stability_occupied_fraction_range,local_registration_stability_voxels,orientation_key,boundary_bin,spatial_region
low_priority_uncertain_2654_audit_only,11,E_N001211_N001217,2367,N001211,N001217,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,837,2.6666666666666665,1.0,0.0,9.416666666666666,0.1803657362848893,2.6666666666666665,True,0.0,0.7456037800887219,ori101,near_boundary,r100
low_priority_uncertain_2654_audit_only,12,E_N001393_N001397,2486,N001393,N001397,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,838,2.6666666666666665,1.0,0.0,13.541666666666666,10.925081433224756,2.6666666666666665,True,0.0,0.48289071529693656,ori011,near_boundary,r000
low_priority_uncertain_2654_audit_only,13,E_N001771_N001775,3146,N001771,N001775,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,839,2.6666666666666665,1.0,0.0,10.208333333333334,3.525333333333333,2.6666666666666665,True,0.0,0.773817003419987,ori011,near_boundary,r010
low_priority_uncertain_2654_audit_only,14,E_N004541_N004546,8071,N004541,N004546,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_registration_unstable,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,840,2.6666666666666665,1.0,0.0,13.25,3.6763698630136985,2.6666666666666665,True,0.0,2.5,ori011,boundary,r001
low_priority_uncertain_2654_audit_only,15,E_N009076_N009208,16395,N009076,N009208,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_registration_unstable,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,841,2.6666666666666665,1.0,0.0,13.875,2.519534184823441,2.6666666666666665,True,0.0,2.5,ori011,boundary,r002
low_priority_uncertain_2654_audit_only,16,E_N002276_N002279,4050,N002276,N002279,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,845,2.654166666666667,0.9166666666666666,0.08333333333333333,13.041666666666666,6.07060420909708,2.55,True,0.08333333333333337,0.3001580124460824,ori101,boundary,r000
low_priority_uncertain_2654_audit_only,17,E_N002542_N003665,6525,N002542,N003665,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,860,2.625,1.0,0.0,15.375,10.22055888223553,2.625,True,0.0,0.39824110614663116,ori101,near_boundary,r001
low_priority_uncertain_2654_audit_only,18,E_N008212_N008215,14594,N008212,N008215,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,861,2.6208333333333336,1.0,0.0,17.0,4.644529587058322,2.6,True,0.08333333333333337,0.19835515087475683,ori101,near_boundary,r002
low_priority_uncertain_2654_audit_only,19,E_N009208_N009211,16402,N009208,N009211,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,864,2.6145833333333335,1.0,0.0,7.291666666666667,4.1476462196861625,2.5,True,0.45833333333333337,2.5,ori110,boundary,r002
low_priority_uncertain_2654_audit_only,20,E_N008000_N009140,16253,N008000,N009140,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,866,2.611607142857143,1.0,0.0,10.166666666666666,3.9170251997541485,2.5595238095238093,True,0.20833333333333337,1.728557901386176,ori101,boundary,r102
low_priority_uncertain_2654_audit_only,21,E_N002979_N002981,5269,N002979,N002981,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,871,2.6041666666666665,1.0,0.0,3.7083333333333335,1.2059202059202059,2.5,True,0.41666666666666663,0.9806048696337806,ori110,interior,r110
low_priority_uncertain_2654_audit_only,22,E_N000891_N000895,1563,N000891,N000895,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,884,2.5729166666666665,1.0,0.0,5.291666666666667,1.392719249862107,2.5,True,0.29166666666666663,1.0069951068371168,ori011,boundary,r020
low_priority_uncertain_2654_audit_only,23,E_N009239_N009363,16720,N009239,N009363,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,885,2.5729166666666665,1.0,0.0,8.333333333333334,12.695238095238095,2.375,True,0.7916666666666666,0.1988673507376599,ori110,boundary,r002
low_priority_uncertain_2654_audit_only,24,E_N001463_N001590,4813,N001463,N001590,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,890,2.5625,0.9583333333333334,0.041666666666666664,4.0,1.679930795847751,2.3333333333333335,True,0.75,0.74667094354483,ori110,interior,r110
low_priority_uncertain_2654_audit_only,25,E_N000076_N000082,131,N000076,N000082,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,901,2.5357142857142856,1.0,0.0,8.958333333333334,0.7848593656493118,2.5357142857142856,True,0.0,1.4782026362036516,ori101,boundary,r100
low_priority_uncertain_2654_audit_only,26,E_N000634_N001900,3340,N000634,N001900,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_registration_unstable,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,906,2.522222222222222,1.0,0.0,5.416666666666667,1.2369020501138952,2.522222222222222,True,0.0,2.5,ori011,boundary,r020
low_priority_uncertain_2654_audit_only,27,E_N007427_N007431,13179,N007427,N007431,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,910,2.5131944444444447,0.125,0.5,0.7083333333333334,0.08379888268156424,1.1111111111111112,False,0.7083333333333334,2.5,ori011,boundary,r212
low_priority_uncertain_2654_audit_only,28,E_N000203_N001341,2385,N000203,N001341,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,913,2.5104166666666665,1.0,0.0,7.208333333333333,2.1367419738406657,2.5,True,0.04166666666666663,0.8319333985143869,ori011,near_boundary,r100
low_priority_uncertain_2654_audit_only,29,E_N000609_N001873,3312,N000609,N001873,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,919,2.50625,0.5416666666666666,0.2916666666666667,1.7083333333333333,1.4151234567901234,1.6666666666666667,True,0.9583333333333334,1.706047647469199,ori011,near_boundary,r210
low_priority_uncertain_2654_audit_only,30,E_N001841_N001968,5473,N001841,N001968,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,924,2.5000000000000004,0.9166666666666666,0.08333333333333333,3.5,1.5322834645669292,2.3333333333333335,True,0.33333333333333337,1.0446290970227952,ori110,interior,r120
low_priority_uncertain_2654_audit_only,31,E_N000204_N001341,2372,N000204,N001341,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,925,2.5,1.0,0.0,9.208333333333334,0.17971334068357223,2.5,True,0.0,0.8319333985143869,ori101,near_boundary,r100
low_priority_uncertain_2654_audit_only,32,E_N000255_N000388,664,N000255,N000388,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_registration_unstable,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,926,2.5,1.0,0.0,7.958333333333333,1.230971128608924,2.5,True,0.0,2.5,ori011,boundary,r010
low_priority_uncertain_2654_audit_only,33,E_N000330_N001467,2592,N000330,N001467,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,927,2.5,1.0,0.0,10.0,0.17764047113342343,2.5,True,0.0,1.1994510154662952,ori101,near_boundary,r100
low_priority_uncertain_2654_audit_only,34,E_N000666_N001805,3187,N000666,N001805,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,928,2.5,1.0,0.0,11.333333333333334,1.516554162648666,2.5,True,0.0,0.888807559180492,ori011,near_boundary,r010
low_priority_uncertain_2654_audit_only,35,E_N000834_N001971,3472,N000834,N001971,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,929,2.5,1.0,0.0,8.0,1.0557261956998683,2.5,True,0.0,1.1352465207000102,ori101,near_boundary,r120
low_priority_uncertain_2654_audit_only,36,E_N001651_N001772,3137,N001651,N001772,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,930,2.5,1.0,0.0,9.125,3.9704579025110784,2.5,True,0.0,1.0087167648240625,ori011,boundary,r010
low_priority_uncertain_2654_audit_only,37,E_N001701_N001716,5035,N001701,N001716,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,937,2.4895833333333335,1.0,0.0,4.458333333333333,1.8826322930800543,2.3333333333333335,True,0.625,0.7737582519573173,ori110,interior,r110
low_priority_uncertain_2654_audit_only,38,E_N000007_N001147,2245,N000007,N001147,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,938,2.487689393939394,1.0,0.0,12.041666666666666,4.327438676554478,2.4772727272727275,True,0.04166666666666663,0.653799627942706,ori101,boundary,r000
low_priority_uncertain_2654_audit_only,39,E_N000760_N002026,3560,N000760,N002026,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_registration_unstable,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,940,2.48125,1.0,0.0,5.708333333333333,1.2995143011332972,2.45,True,0.125,2.5,ori011,boundary,r020
low_priority_uncertain_2654_audit_only,40,E_N003450_N003456,6131,N003450,N003456,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,945,2.474702380952381,1.0,0.0,10.833333333333334,3.6254980079681274,2.4642857142857144,True,0.04166666666666663,1.3124555873144264,ori101,boundary,r101
low_priority_uncertain_2654_audit_only,41,E_N000203_N000204,2358,N000203,N000204,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,948,2.4687500000000004,1.0,0.0,4.125,0.9582924435721295,2.416666666666667,True,0.20833333333333337,0.8157088809837724,ori110,near_boundary,r100
low_priority_uncertain_2654_audit_only,42,E_N001701_N001828,5229,N001701,N001828,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,949,2.46875,1.0,0.0,4.625,2.098302055406613,2.3333333333333335,True,0.5416666666666667,0.8238817934527632,ori110,interior,r110
low_priority_uncertain_2654_audit_only,43,E_N005837_N005961,10588,N005837,N005961,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,954,2.4583333333333335,1.0,0.0,8.541666666666666,14.45945945945946,2.3333333333333335,True,0.5,0.21391624648270358,ori110,interior,r001
low_priority_uncertain_2654_audit_only,44,E_N002141_N002262,4029,N002141,N002262,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,955,2.4562500000000003,0.25,0.4166666666666667,1.4166666666666667,0.9033078880407125,1.2,True,0.9583333333333334,1.7860260222047375,ori011,boundary,r220
low_priority_uncertain_2654_audit_only,45,E_N009202_N009334,16651,N009202,N009334,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_registration_unstable,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,956,2.4523809523809526,1.0,0.0,14.833333333333334,1.8119225037257825,2.4523809523809526,True,0.0,2.5,ori011,boundary,r002
low_priority_uncertain_2654_audit_only,46,E_N007483_N007489,13499,N007483,N007489,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,957,2.45,1.0,0.0,12.291666666666666,2.4417758369723437,2.45,True,0.0,0.1657351213698606,ori101,interior,r122
low_priority_uncertain_2654_audit_only,47,E_N000329_N000335,791,N000329,N000335,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,960,2.4450549450549453,1.0,0.0,9.208333333333334,0.09340101522842639,2.4450549450549453,True,0.0,1.1221256538404822,ori101,boundary,r100
low_priority_uncertain_2654_audit_only,48,E_N001869_N001875,3515,N001869,N001875,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,962,2.44375,0.5,0.2916666666666667,2.25,0.6434184675834971,1.625,True,0.7083333333333333,1.8570190335891825,ori101,near_boundary,r210
low_priority_uncertain_2654_audit_only,49,E_N001589_N001716,5033,N001589,N001716,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,966,2.4375,1.0,0.0,4.583333333333333,1.8994334277620397,2.3333333333333335,True,0.41666666666666663,0.791287446874971,ori110,interior,r110
low_priority_uncertain_2654_audit_only,50,E_N003003_N003007,5330,N003003,N003007,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,967,2.4333333333333336,0.5416666666666666,0.20833333333333334,1.7083333333333333,0.4721919302071974,1.6666666666666667,True,1.0,1.7744848943018454,ori011,near_boundary,r210
low_priority_uncertain_2654_audit_only,51,E_N000001_N000012,9,N000001,N000012,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,974,2.4125,0.8333333333333334,0.16666666666666666,14.5,2.9509954058192958,2.166666666666667,True,0.25,1.8936546872740534,ori101,boundary,r000
low_priority_uncertain_2654_audit_only,52,E_N000319_N000335,574,N000319,N000335,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,975,2.4104166666666664,1.0,0.0,5.25,0.13386015325670497,2.4,True,0.04166666666666663,0.9711807042754462,ori110,boundary,r100
low_priority_uncertain_2654_audit_only,53,E_N000609_N000613,1078,N000609,N000613,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,978,2.4020833333333336,0.16666666666666666,0.5,1.1666666666666667,0.9680616740088106,1.0,False,0.875,1.7006218284317416,ori011,boundary,r210
low_priority_uncertain_2654_audit_only,54,E_N000260_N001396,2469,N000260,N001396,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_registration_unstable,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,980,2.4,1.0,0.0,13.041666666666666,4.095771777890983,2.4,True,0.0,2.5,ori101,boundary,r000
low_priority_uncertain_2654_audit_only,55,E_N000456_N001593,2812,N000456,N001593,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,981,2.4,1.0,0.0,9.25,0.4054942474759333,2.4,True,0.0,0.9046078871309624,ori101,near_boundary,r110
low_priority_uncertain_2654_audit_only,56,E_N000763_N002027,3584,N000763,N002027,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,982,2.4,1.0,0.0,7.666666666666667,1.7266226622662266,2.4,True,0.0,0.8474709627487096,ori011,near_boundary,r020
low_priority_uncertain_2654_audit_only,57,E_N004235_N004241,7719,N004235,N004241,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,983,2.4,1.0,0.0,10.208333333333334,2.7118353344768438,2.4,True,0.0,0.8394991910658813,ori101,interior,r121
low_priority_uncertain_2654_audit_only,58,E_N001343_N001453,2591,N001343,N001453,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,985,2.3958333333333335,1.0,0.0,5.208333333333333,2.6086601307189543,2.3333333333333335,True,0.25,0.6309045352381094,ori110,near_boundary,r100
low_priority_uncertain_2654_audit_only,59,E_N002015_N002125,3767,N002015,N002125,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_threshold_sensitive,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,987,2.3916666666666666,0.16666666666666666,0.4583333333333333,0.7916666666666666,0.30303951367781157,1.0,False,1.0,1.8422723614841832,ori110,boundary,r220
low_priority_uncertain_2654_audit_only,60,E_N001449_N001464,4595,N001449,N001464,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,994,2.375,1.0,0.0,5.75,2.6827067669172933,2.3333333333333335,True,0.16666666666666663,0.9881140523193179,ori110,interior,r100
low_priority_uncertain_2654_audit_only,61,E_N003550_N003553,6310,N003550,N003553,auto_low_priority_uncertain_not_defect_like,auto_low_priority_not_reported_as_defect,uncertain_mixed_evidence,phase2c_low_priority_uncertain_not_defect_like,low_priority_not_reported_as_defect,low_priority,phase2b4_low_priority_preserved,1,996,2.375,1.0,0.0,16.958333333333332,12.374169040835708,2.375,True,0.0,0.23352223337275624,ori101,near_boundary,r001
